record_id,altitude,wildlife_struck_actual,effect_impact,effect_damage,flight_date,phase_of_flight,conditions_sky,remains_collected,remains_sent,remarks,wildlife_id,warning,cost,injuries
241890,0,2,None,Cause damage,6/14/2006,Approach,Some Cloud,0,0,BIRDS REPTD AS MEDIUM SEA BIRDS. TEMP PROBE CHECKED AS BEING DAMAGED BUT NOT STRUCK ARPT PICKED UP 2 BROWN-HEADED COWBIRDS AND 6 EUROPEAN STARLINGS.  BIRDS WERE PUT IN THE FREEZER.,2,1,0,0
244077,0,6,None,No damage,6/15/2006,Take-off run,Some Cloud,0,0,PILOT REPTD FLYING THRU SOME BIRDS. IT WAS UNKN TO THEM IF THEY HAD A STRIKE. 2 HERRING GULLS WERE FOUND NEAR RWY 32 AT A5.,59,1,0,0
239599,0,9,None,No damage,6/16/2006,Climb,No Cloud,0,0,ATIS WARNING.,0,1,0,0
243709,0,9,None,No damage,6/17/2006,Approach,No Cloud,0,0,HIT 2 SML BIRDS. NO DMG. (PHASE REPTD AS APCH BY CAPT & LDG ROLL BY ARPT OPS),168,1,0,0
236250,0,8,None,No damage,6/19/2006,Take-off run,Some Cloud,0,0,"ATIS WARNING. BIRDS REPTD AS CROWS, ASSUME AMERICAN CROW FROM LOCATION. L PROP,  L FUSELAGE, & L HORIZ STABIL. WERE STRUCK.  COST WAS FOR WASHING.",67,1,114,0
238328,0,8,None,No damage,6/20/2006,Landing Roll,Some Cloud,0,0,,2,0,0,0
239414,0,4,None,No damage,6/23/2006,Landing Roll,No Cloud,0,0,HIT A FEW BIRDS ON LDG. 2 WERE RECOVERED INTACT. NO DMG.,168,1,0,0
241996,0,3,None,No damage,6/24/2006,Landing Roll,Some Cloud,0,0,LGR FLOCK OF STARLINGS SEEN BY PILOT DURING LDG.,2,0,0,0
234034,0,4,None,No damage,6/24/2006,Landing Roll,No Cloud,0,0,BIRD RECOVERED IN 2 PIECES. HIT NOSE CONE. NO DMG.,855,1,0,0
242920,0,6,None,No damage,6/25/2006,Climb,Some Cloud,0,0,"PILOT REPTD STRIKING A BIRD JUST AFTER ROTATING. NO REMAINS FOUND. JUST AFTER LIFTOFF I SAW 2 SML BLACK BIRDS SWERVING DOWN ON L SIDE OF A/C.( F/O WAS PILOT FLYING). I HEARD 1 & POSSIBLY 2 SLIGHT THUMPS, CHECKED ENG OPS AND INDICATION. ALL NORMAL. FOUND 2",5,0,0,0
235083,0,4,None,No damage,6/26/2006,Approach,No Cloud,0,0,HIT DURING LDG FLARE. REMAINS FOUND ON RWY. ID BY GR. BIRD FIRST REPTD AS SPARROW.,168,1,0,0
234369,0,9,Engine Shut Down,Cause damage,6/26/2006,Take-off run,Overcast,0,0,INITIAL INSPN SHOWED 9 BENT COMPRESSOR BLADES. A/C TAKEN OUT OF SVC FOR CLOSER INSPN.,1,1,0,0
243468,0,3,None,No damage,6/27/2006,Landing Roll,Some Cloud,0,0,6 PIGEONS. NO DMG NOTICED AT THIS TIME,1,0,0,0
243980,0,5,None,No damage,6/27/2006,Take-off run,Some Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN. BIRD REPTD AS SML BROWN LARK. NO REMAINS FOUND BY ARPT OPS.",5,0,0,0
242718,0,4,None,Cause damage,6/29/2006,Approach,No Cloud,0,0,"NONE. (DATA ENTRY NOTE: NOT SURE WHAT ""NONE"" MEANS, MAYBE NO DAMAGE?)",5,1,0,0
241111,0,5,None,No damage,6/29/2006,Landing Roll,No Cloud,0,0,FLEW INTO A FLOCK OF BIRDS IN THE FLARE AND LDG ROLL. 1 HIT WINDSHLD AT CENTER POST. 1 OR MORE HIT INBD RT WING SLAT. THERE WAS A BLOOD SPOT ON SIDE OF FUSELAG BELOW PAX WINDOW & AHEAD OF RT WING.,168,0,0,0
233389,0,3,None,No damage,7/1/2006,Approach,No Cloud,0,0,BIRDS REPTD AS SML BLACK SPARROWS. NO REMAINS COULD BE FOUND.,5,0,0,0
240504,0,9,None,No damage,7/1/2006,Landing Roll,Overcast,0,0,2 OR MORE BIRDS HIT THE CAPT'S & F/O'S WINDSHLDS AT T/D. DOVE SIZE OR LARGER.,0,0,0,0
238411,0,7,Other,No damage,7/1/2006,Landing Roll,No Cloud,0,0,SPARROWS?  FLT TOOK OFF LATE. NO DMG FOUND DURING 3 HR MX INSPN.,5,0,0,0
237084,0,3,None,No damage,7/2/2006,Approach,No Cloud,0,0,DOUBLE BIRDSTRIKE ON APCH. REPORTED USING FCIR. NO REMAINS COLLECTED. NO DMG.,5,0,0,0
239939,0,8,None,No damage,7/2/2006,Landing Roll,Some Cloud,0,0,NO VISIBLE DMG.,5,1,0,0
237784,0,3,None,No damage,7/2/2006,Climb,No Cloud,0,0,NO DMG REMOVED REMAINS OF 5 STARLINGS FROM RWY.,2,0,0,0
241008,0,2,None,No damage,7/4/2006,Approach,No Cloud,0,0,CREW REPTD 2 BIRDSTRIKES TO NOSE ON APCH. MX INSPN. NO DMG EVENT 8895. SAW 3 HIT 2.,0,0,0,0
244167,0,9,None,No damage,7/4/2006,Approach,No Cloud,0,0,"PILOT REPTD  SPARROWS, WS BIOL THINKS THEY WERE MORE LIKELY STARLINGS.",5,1,0,0
238056,0,5,None,No damage,7/4/2006,Approach,No Cloud,0,0,CREW REPTD BIRDSTRIKE TO RT SIDE OF A/C AT 125 KTS ON FINAL. MX INSPN.,0,0,0,0
238596,0,2,None,No damage,7/5/2006,Landing Roll,Overcast,0,0,,5,0,0,0
240019,0,2,None,No damage,7/7/2006,Take-off run,Some Cloud,0,0,ATIS WARNING,0,1,0,0
240517,0,3,Aborted Take-off,No damage,7/7/2006,Take-off run,No Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN. PILOTS STATED THAT BIRDS WERE STRUCK ON T/O. T/O WAS ABORTED AND A/C INSPECTED.",5,1,0,0
242427,0,2,None,No damage,7/8/2006,Landing Roll,No Cloud,0,0,,5,0,0,0
243940,0,9,None,No damage,7/9/2006,Landing Roll,No Cloud,0,0,PILOT REPTD STRIKING A FLOCK OF BIRDS ON LDG ROLLOUT. NO REPT OF DMG NOR AN ESTIMATE OF THE NUMBER OF LOCTIONS OF STRIKES. IT WAS UNK EXACTLY WHAT PARTS OF THE PLANE WERE STRUCK.,2,0,0,0
237314,0,5,Precautionary Landing,Cause damage,7/9/2006,Take-off run,No Cloud,0,0,"ATIS WARNING. STRIKE OCCURRED JUST ABOUT AT ROTATION. A/C TOOK OFF, CIRCLED AND CAME BACK TO LAND ON SAME RWY. 7 MOURNING DOVE CARCASSES FOUND ON RWY, ALMOST ALL INTACT. BOTH ENGS HAVE STAINS AROUND THE INTAKES. CAPT REPTD HEARING BIRDS HIT BELLY OF A/C.",91,1,0,0
248201,0,3,None,No damage,7/10/2006,Landing Roll,Some Cloud,0,0,"APRT NOTICE TO AIRMEN, ADVISING OF MIGRATORY BIRDS IN VICINITY OF ARPT. CAPT NOTICED BIRDS ON LDG FLARE. A/C WAS INSPCTD ON SITE AND FOUND SAFE FOR 121 OPS.",91,1,0,0
241461,0,5,None,No damage,7/12/2006,Approach,No Cloud,0,0,1 CARCASS FOUND. ID BY USDA. EVENT 8944. CREW REPTD 2 BIRDSTRIKES TO FUSELAGE ON LDG. NO VIZ DMG.,2,0,0,0
239993,0,2,None,No damage,7/12/2006,Approach,Overcast,0,0,ID BY SMITHSONIAN 1500.,315,0,0,0
241373,0,2,None,No damage,7/12/2006,Approach,Overcast,0,0,,297,1,0,0
237969,0,2,None,No damage,7/13/2006,Approach,Overcast,0,0,,0,1,0,0
243657,0,7,None,No damage,7/13/2006,Landing Roll,Overcast,0,0,"ON FLARE, BOTH PROPS WERE STRUCK BY MULTIPLE BIRDS. CAPT REPTD NO NOTICEABLE DMG. MX WILL INSPECT A/C. BIRDS REPTD AS SPARROW, BLACKBIRD.",5,0,0,0
242985,0,10,None,No damage,7/13/2006,Landing Roll,No Cloud,0,0,PILOT REPTD SEEING A BIRD FLY UNDER RT WING ON LDG ROLLOUT. 2 DEAD KESTRELS FOUND ON RWY 4R AT TWY F. PILOT COULD NOT VERIFY IF HE HIT THEM. NO MARKS OR DMG TO A/C.,81,1,0,0
238785,0,4,None,No damage,7/14/2006,Take-off run,No Cloud,0,0,NO DMG,5,0,0,0
242799,0,6,None,No damage,7/15/2006,Climb,No Cloud,0,0,"JUST AFTER LIFT-OFF, SML FLOCK OF BIRDS WERE ON RWY AND COULD NOT AVOID HITTING THEM. STRIKES WERE ON UNDERSIDE OF RT WING ROOT AREA. NO DMG. 2 BIRDS WEREN'T SO LUCKY.",5,0,0,0
244018,0,5,None,No damage,7/18/2006,Landing Roll,No Cloud,0,0,"NOTAM WARNING. NO DMG. # STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",2,1,0,0
236392,0,8,None,No damage,7/18/2006,Climb,No Cloud,0,0,,0,1,0,0
244417,0,5,None,No damage,7/18/2006,Landing Roll,Some Cloud,0,0,FLT CREW REPTD SEEING 3 DOVES ON RWY PRIOR TO STRIKE. BELIEVE THIEY STRUCK 2. BIRDS COULD NOT BE LOCATED DURING POST STRIKE RWY INSPN.,91,1,0,0
244418,0,10,None,No damage,7/18/2006,Landing Roll,Some Cloud,0,0,NO VIZ DMG,1,0,0,0
241403,0,9,Precautionary Landing,No damage,7/19/2006,Take-off run,Some Cloud,0,0,,1806,1,0,0
241296,0,9,None,No damage,7/20/2006,Approach,Some Cloud,0,0,KESTREL HAD A MOURNING DOVE AS PREY.,81,1,0,0
241804,0,3,None,No damage,7/21/2006,Landing Roll,No Cloud,0,0,3 PURPLE MARTINS,144,1,0,0
237184,0,9,None,No damage,7/21/2006,Approach,Some Cloud,0,0,NO DMG FOUND DURING INSPN.,5,1,0,0
241338,1,3,None,No damage,7/23/2006,Climb,Some Cloud,0,0,A/C WAS INSPCTD IN PHL BY EH COMPANY,5,0,0,0
241500,0,10,None,No damage,7/24/2006,Take-off run,No Cloud,0,0,,5,0,0,0
239988,1,4,None,No damage,7/25/2006,Approach,Some Cloud,0,0,ALSO BIRDSTRIKE ON ROLLOUT. 100 KTS. (DATA ENTRY NOTE: ENTERED SEPARATELY),5,0,0,0
235084,0,3,None,No damage,7/25/2006,Climb,No Cloud,0,0,CARCASS WAS RECOVERED FROM RWY 16R NEAR TWY E. NO POILOT REPT OR DMG REPTD BY OPER.,91,1,0,0
236178,0,10,None,No damage,7/26/2006,Landing Roll,No Cloud,0,0,3 SML BIRDS FOUND ON RWY. ID BY SMITHSONIAN. FAA 1532. 2 SEMIPALMATED SANDPIPERS AND 1 RED-WINGED BLACKBIRD,1814,1,0,0
242909,0,2,None,Cause damage,7/26/2006,Take-off run,Some Cloud,0,0,HIT BIRDS AT LIFT OFF. (DATA ENTRY NOTE: MAY BE DUPL OF STRIKE AT 0702 BUT PARTS DAMAGED AARE DIFFERENT),0,1,0,0
245167,0,2,None,No damage,7/27/2006,Climb,No Cloud,0,0,SUSPECTED BIRDSTRIKE RIGHT AFTER LIFTOFF DUE TO FOUL ODOR IN COCKPIT AND CABIN. NOTIFIED DISPATCH. REQD INSPN AT SEA. FOUND WING  L LEADING EDGE FLAP WAS HIT. ANOTHER STRIKE ON 2ND STAGE COMPRESSOR SECTION OF #1 ENG. NO DMG. 45 MINS OUT OF SERVICE.,5,0,0,0
244400,0,5,None,No damage,7/27/2006,Approach,Some Cloud,0,0,"NO DMG. USDA COLLECTED THE REMAINS. 9 MOURNING DOVES, 1 WATER PIPIT AND 1 RED-TAILED HAWK.",91,1,0,0
245742,0,8,Precautionary Landing,No damage,7/27/2006,Take-off run,Overcast,0,0,PILOT REPTD POSSIBLE COMPRESSION STALL AFTER LIFTOFF AND ILS PROBLEMS ON A/C WHICH WERE THOUGHT TO BE ASSOCIATED WITH A POSSIBLE BIRDSTRIKE. FOUND 2 INTACT MOURNING DOVES MIDWAY DOWN RWY. NO DMG FOUND. FLT CONTD.,91,1,0,0
240170,0,2,None,Cause damage,7/27/2006,Approach,Overcast,0,0,5 GEESE STRUCK (ASSUME CANADA FROM DATE AND LOCATION).  LARGE DENT RT WING. WING TIP DAMAGED.,11,0,119792,0
236995,0,5,None,No damage,7/28/2006,Take-off run,Some Cloud,0,0,,5,0,0,0
243203,0,6,None,Cause damage,7/28/2006,Landing Roll,No Cloud,0,0,DURING ROLLOUT SAW 5 SANDHILL CRANES STANDING IN CENTER OF RWY. NO WAY TO AVOID THEM.,22,0,3423,0
239421,0,10,None,No damage,7/29/2006,Climb,Some Cloud,0,0,,5,0,0,0
241891,0,5,None,No damage,7/29/2006,Landing Roll,No Cloud,0,0,,2,0,0,0
241314,0,10,None,No damage,7/29/2006,Take-off run,No Cloud,0,0,PILOT CONTD TO CHARLOTTE,91,0,0,0
240549,0,6,None,No damage,7/29/2006,Approach,No Cloud,0,0,FEATHERS IN PITOT TUBE. BIRDSTRIKE ON L CENTER FLAP SEGMENT. NO OBSERVABLE DMG.,5,0,0,0
240964,0,5,None,No damage,7/30/2006,Climb,No Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN. FLT CONTD UNEVENTFULLY (N# MAY NOT BE CORRECT)",0,0,0,0
242056,0,3,None,No damage,7/30/2006,Landing Roll,No Cloud,0,0,PILOT REPTD HITTING POSSIBLY MORE THAN 1 BIRD. NO DMG. RWY INSPN FOUND NO CARCASSES.,2,1,0,0
237032,0,10,None,No damage,7/30/2006,Take-off run,Some Cloud,0,0,,91,0,0,0
245106,0,9,Precautionary Landing,Cause damage,7/31/2006,Climb,No Cloud,0,0,3 BIRDS WERE STRUCK.  VERTICAL AND HORIZ PARTS OF THE TAIL IMPACTED BIRDS. THE APU DOOR WHICH IS ON TOP OF THE AFT FUSELAGE WAS SEVERLY DAMAGED. NO REMAINS FOUND ON RWY. A/C WAS OVER THE BAY ON A 030 HEADING. A/C SHOULD BE OUT OF SERVICE LESS THAN 1 DAY I,1737,0,0,0
244859,0,6,None,No damage,8/1/2006,Climb,Some Cloud,0,0,SOME BLOOD WHERE BIRDS HIT. BOTH SIDES OF LEADING EDGES.,5,1,0,0
242201,1,7,None,No damage,8/2/2006,Descent,No Cloud,0,0,,5,0,0,0
238029,0,9,Aborted Take-off,No damage,8/2/2006,Take-off run,No Cloud,0,0,"STARLING OR DOVE. REPTS DIFFER ON PHASE, ALT AND EFFECT (0 VS 100, TAKE OFF VS CLIMB AND ABORTED T/O VS PREC LGD)",5,1,0,0
243503,0,4,None,No damage,8/2/2006,Landing Roll,No Cloud,0,0,"POSSIBLY STARLINGS, SML DARK BIRDS. ATIS WARNING.",5,1,0,0
244874,0,9,Precautionary Landing,No damage,8/3/2006,Climb,Some Cloud,0,0,HIT ABOUT 4 BIRDS ABOUT 2000 FT DOWN RWY. MX ADZ NO DMG.,2,1,0,0
245501,0,9,None,No damage,8/4/2006,Approach,Some Cloud,0,0,HIT JUST BEFORE T/D.,5,0,0,0
241298,0,10,None,No damage,8/4/2006,Take-off run,No Cloud,0,0,NO DMG,0,1,0,0
240595,0,9,None,No damage,8/5/2006,Climb,No Cloud,0,0,3 DOVES HIT & FOUND. (ASSUME MOURNING DOVES). PILOT REPTD NO NOTICEABLE DMG.,91,1,0,0
242529,0,7,None,No damage,8/5/2006,Landing Roll,No Cloud,0,0,,2,0,0,0
239608,0,2,None,No damage,8/5/2006,Take-off run,No Cloud,0,0,PILOT WARNED OF BIRDS IN REMARKS SECTION OF AFDNE. HIT 3.,297,1,0,0
236639,0,5,Engine Shut Down,No damage,8/6/2006,Take-off run,No Cloud,0,0,PREC LDG. BIRDTRIKE INSPNC FOUND NO DEFECTS. COST WAS FOR PREC LDG AND INSPN.,5,0,74157,0
241215,0,7,None,No damage,8/7/2006,Landing Roll,No Cloud,0,0,"PILOT REPTD HEARING A COUPLE OF THUMPS ON RT SIDE OF RADOME UPON T/D. NO REMAINS FOUND ON RWY. MX CHECKED A/C. NOTHING FOUND. (# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN)",5,1,0,0
240713,0,6,None,No damage,8/7/2006,Landing Roll,Overcast,0,0,"FOUND 2 BARN SWALLOWS, 1 KILLDEER AND 1 MOURNING DOVE. A/C INSPCTD.",91,1,0,0
243563,0,4,None,No damage,8/8/2006,Approach,No Cloud,0,0,ALT REPTD AS 25-50 FT,5,1,0,0
201144,0,8,None,Cause damage,8/10/2006,Approach,No Cloud,0,0,"DENT ON RT SPINNER, RT WING LE AND RT HORIZ STABIL. ABOUT 5  BIRDS HIT A/C.",0,0,0,0
240125,0,8,None,No damage,8/11/2006,Approach,No Cloud,0,0,"# STRUCK NOT RETPD, ASSUM 2-10, SAME AS # SEEN.",1,0,0,0
235941,0,2,None,No damage,8/11/2006,Take-off run,Some Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",0,0,0,0
244162,0,6,None,No damage,8/13/2006,Landing Roll,Some Cloud,0,0,ATIS WARNING.  TIME REPTD AS 605 (AM OR PM NOT CHECKED),0,1,0,0
244520,0,9,None,No damage,8/13/2006,Landing Roll,No Cloud,0,0,ATIS WARNING. LDG FLARE.,5,1,0,0
239250,0,8,None,No damage,8/14/2006,Take-off run,Some Cloud,0,0,,357,1,0,0
235728,0,5,None,No damage,8/14/2006,Landing Roll,Some Cloud,0,0,,5,1,0,0
241550,0,3,None,No damage,8/14/2006,Take-off run,Some Cloud,0,0,,357,1,0,0
244606,0,10,None,No damage,8/14/2006,Landing Roll,Some Cloud,0,0,,357,1,0,0
238798,0,5,None,No damage,8/16/2006,Take-off run,No Cloud,0,0,"# STRUCK NOT REPTD, ASSUME SAME AS # SEEN.",5,1,0,0
237641,0,5,None,No damage,8/17/2006,Take-off run,No Cloud,0,0,NO REPTS OF BIRDS IN AREA.,91,0,0,0
242282,0,3,None,No damage,8/17/2006,Landing Roll,Some Cloud,0,0,WREN/SPARROW,5,1,0,0
243175,0,9,None,No damage,8/17/2006,Take-off run,No Cloud,0,0,PILOT REPTD FLYING THRU A FLOCK OF SML BIRDS AND HIT AT LEAST 3. EVIDENCE FOUND IN 31 ENG. BORESCOPED. ESTIMATED COST $140,91,0,160,0
244714,0,3,None,No damage,8/17/2006,Take-off run,No Cloud,0,0,PILOT REPTD STRIKING BIRDS. FOUND 4 CARCASSES ON RWY 9 TWY C INTXN. PILOT DID NOT REPT ANY DMG. CONTD FLT.,2,1,0,0
242973,0,2,None,No damage,8/17/2006,Take-off run,No Cloud,0,0,NO DMG,2,0,0,0
244089,0,9,None,No damage,8/17/2006,Approach,Overcast,0,0,,45,0,0,0
243140,0,7,None,No damage,8/18/2006,Climb,No Cloud,0,0,ATIS WARNING ONLY,5,1,0,0
242157,0,2,Precautionary Landing,Cause damage,8/18/2006,Climb,No Cloud,0,0,"PILOT SAW 2 BIRDS ON T/O CLIMB. FELT BIRDS STRIKE ENGINES AND FELT ENGINES BEGIN TO VIBRATE ALONG WITH INDICATIONS ON BOTH ENGS. CIRCLED THE PATTERN AND LANDED RWY 34R W/O INCIDENT. A/C WAS SWAPPED OUT AND TOWED TO MX HANGER. ID BY SMITHSONIAN, FAA 1541 A",679,1,926193,0
236256,0,2,None,No damage,8/19/2006,Take-off run,Overcast,0,0,,91,0,0,0
243966,0,4,None,No damage,8/19/2006,Landing Roll,No Cloud,0,0,,297,0,0,0
240357,0,5,None,No damage,8/19/2006,Landing Roll,Some Cloud,0,0,PILOT REPTD MULTIPLE BIRDSTRIKE ON ROLL-OUT. HIT NOSE AND L WING. OPS FOUND 11 CARCASSES. IMPACT MARKS ON NOSE AND L WING. NO REPTD DMG.,297,1,0,0
241659,0,8,None,No damage,8/20/2006,Approach,Some Cloud,0,0,2 SML BIRDS HIT A/C. THEY WERE SEEN JUST PRIOR TO IMPACT. PILOT DID NOT REPTD ANY DMG.,5,0,0,0
233808,0,6,None,No damage,8/20/2006,Take-off run,No Cloud,0,0,7 MOURNING DOVES FOUND.,91,0,0,0
242364,0,8,None,No damage,8/20/2006,Take-off run,Some Cloud,0,0,,91,1,0,0
247180,0,4,None,No damage,8/22/2006,Climb,Overcast,0,0,,1,0,0,0
236640,0,9,None,No damage,8/22/2006,Take-off run,No Cloud,0,0,"ID BY SMITHSONIAN, FAA 1545",297,0,0,0
202704,0,7,Aborted Take-off,No damage,8/24/2006,Take-off run,Some Cloud,0,0,POSSIBLY DOVES. COST OF $4000 FOR ENG INSN AND TRAVEL COST OF INSPN TEAM.,5,1,4564,0
200987,0,3,None,No damage,8/24/2006,Approach,Some Cloud,0,0,,5,1,0,0
202364,0,8,Precautionary Landing,Cause damage,8/24/2006,Climb,Some Cloud,0,0,SAW AND HIT MULTIPLE LRG BIRDS. CIRCLE THE PATTERN AND MADE PREC. LDG. MECHANIC CHECKED A/C AND CONCLUDED MIMIMAL DMG NOT OUT OF TOLERANCES FOR FLT. ID BY SMITHSONIAN FAA 1542.,1872,1,0,0
237720,0,9,Aborted Take-off,No damage,8/26/2006,Take-off run,Overcast,0,0,FOUND DOVE AND KILLDEER. (ASSUME MOURNING DOVE),91,0,0,0
245572,0,10,None,No damage,8/26/2006,Landing Roll,Overcast,0,0,,2,0,0,0
241582,0,5,None,No damage,8/28/2006,Climb,Overcast,0,0,NO DMG,5,0,0,0
238193,0,6,None,No damage,8/28/2006,Approach,Overcast,0,0,"2 CARCASSES FOUND ON RWY. 1 INTACT, 1 MISSING A WING. PILOT SAW FLOCK ON APCH AND FOUND FEATHERS/BLOOD ON UNDERSIDE OF WING AFTER LDG. NO DMG. REPTD",91,0,0,0
245159,1,8,Other,Cause damage,8/28/2006,Approach,Some Cloud,0,0,"PILOT REPTD TO THEIR GROUND PERSONNEL THT A SML BIRD HIT RT SIDE OF NOSE. 5 MI SE OF TULSA. MX INSPN FOUND DENT IN L WING 4"" LONG BY 1.5"" WIDE AND 1/16"" DEEP. MORNING FLT CANCELLED",5,0,0,0
244835,0,5,None,No damage,8/29/2006,Take-off run,Overcast,0,0,,5,1,0,0
243190,0,4,None,No damage,8/29/2006,Landing Roll,Overcast,0,0,HIT TIP TANK. NO DMG. 3 CARCASSES FOUND ON RWY. BLOOD SMEAR ON A/C.,297,0,0,0
243609,1,6,Precautionary Landing,Cause damage,8/29/2006,Climb,Overcast,0,0,"MULTIPLE BIRDSTRIKES REPTD (ASSUME2-10). ONLY DMG WAS TO HPC C-7 BLADE,  WHICH NEEDED BLENDING FOUND DURING BORESCOPE. NOT CLEAR IF THIS IS EVENT RELATED. APPARENT ENG MALFUNCTION Cause  ""FUMES"" THROUGHOUT COCKPIT AND PAX CABIN. FLT CANCELLED WITH 40 PAX",0,0,0,0
239927,0,10,None,No damage,8/29/2006,Landing Roll,Overcast,0,0,NO EVIDENCE FOUND ON A/C.,45,1,0,0
242976,0,8,None,No damage,8/30/2006,Approach,Some Cloud,0,0,NO REMAINS FOUND. PILOT SAW BLOOD IN #1 ENG. NO DMG.,0,0,0,0
244215,0,4,Precautionary Landing,Cause damage,8/30/2006,Take-off run,Overcast,0,0,"STRIKE OCCURRED AT VR. A STORM HAD PASSED ABOUT 1-2 HRS EARLIER. RWY WAS WET. NOTAM WARNING. PILOT INFORMED TOWER THEY HAD STRUCK SOME BIRDS DURING T/O. TWR NOTIFIED OPS. FOUND 3 DOVES, 2 ON CENTERLINE AND 1 IN GRASS. ID BY SMITHSONIAN, FAA 1566. REMAINS",91,1,61608,0
239451,0,9,None,No damage,8/31/2006,Approach,Some Cloud,0,0,,5,1,0,0
242039,0,5,None,No damage,8/31/2006,Climb,Some Cloud,0,0,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",91,0,0,0
243424,0,6,None,No damage,8/31/2006,Climb,No Cloud,0,0,,298,0,0,0
241691,1,9,Precautionary Landing,Cause damage,8/31/2006,Climb,No Cloud,0,0,"NO DMG OTHER THAN SOME SCRATCHES ON PAINT. COST WAS FOR LOST OF SERVICE AND MX TIME. BIRDS REPTD AS GEESE, ASSUME CANADA FROM DATE & LOCATION.",11,0,17113,0
241666,0,7,None,No damage,9/1/2006,Landing Roll,No Cloud,0,0,,91,1,0,0
245271,1,5,None,No damage,9/1/2006,Approach,Overcast,0,0,"ID BY SMITHSONIAN, FAA 1568 HIT ABOVE CAPT'S FRONT WINDOW ON FINAL APCH. 3.5 MILES OUT. FOUND 2 BLOOD STREAKS ABOVE CAPT'S WINDOW. TOOK FEATHERS FROM BLOOD STREAKS. ID THRU DNA. 99.8% MATCH",1889,0,0,0
240107,0,5,None,Cause damage,9/1/2006,Approach,No Cloud,0,0,CAPT SAW 2 BIRDS ON APCH. REMAINS WERE FOUND ON FRONT NOSE GEAR AND FRONT ROOT ARE L WING NEXT TO FUSELAGE. 1 X 4 INCH HOLE. A/C TOWED TO HANGER.,1890,1,0,0
238462,0,4,None,No damage,9/2/2006,Climb,Some Cloud,0,0,,5,1,0,0
241838,0,3,None,No damage,9/2/2006,Climb,No Cloud,0,0,"SHORTLY AFTER T/O, A BIRD HIT THE F/O WINDSCREEN. FLT CONTD. AT DEST. FOUND A 2ND STRIKE ON L WINGROOT.",5,0,0,0
239704,0,7,None,Cause damage,9/2/2006,Approach,Overcast,0,0,FLOCK OF SML BIRDS FLEW IN T/D ZONE OF RWY.  DURING FLARE BIRDS FLEW UP. COSMETIC DMG ONLY.,5,0,0,0
243243,0,4,None,No damage,9/3/2006,Take-off run,Overcast,0,0,"PRECEDING A/C HAD REPTD A FLOCK OF GULLS DURING HIS T/O. WE WERE CLEARED FOR T/O AND JUST BEFORE V1 WE ENCOUNTERED SEVERAL BIRDS CROSSING OUR WINDSHLDS. WE HEARD 2 HITS, 1 ON WINDSHLD. CONTD FLT TO DTW, REPTD ENCOUNTER OT MC, LOGGED THE EVENT SO AN INSPN",21,1,0,0
241169,0,10,None,No damage,9/3/2006,Approach,Some Cloud,0,0,"PILOT WROTE, "" WE FLEW THROUGH A FLOCK OF SMALL BLACK BIRDS. MULTIPLE IMPACTS WERE FELT."" MX FOUND AT LEAST 6 STRIKES ON RADOME AND RT WING LE. NO DMG.",5,1,0,0
242134,0,2,None,Cause damage,9/3/2006,Climb,No Cloud,0,0,"INITIAL REPT FROM PILOT WAS NO DMG. LATER FOUND 2 BIRDS WERE INGESTED, 1 THRU THE CORE. 1 FAN BLADE WAS BENT BUT WAS CLEARED FOR SERVICE. 3 CATTLE EGRET REMAINS WERE REMOVED FROM RWY. ALL REMAINING BIRDS WERE DISPERSED.",298,1,0,0
236951,0,6,None,Cause damage,9/6/2006,Climb,Some Cloud,0,0,HIT 3 BIRDS. DID NOT KNOW THAT WING AND ENG WERE HIT UNTIL NEXT NIGHT. DAMAGE TO #3 ENG INLET. EVENT 9669,11,0,0,0
243347,0,7,None,No damage,9/7/2006,Approach,Some Cloud,0,0,NO DMG,5,0,0,0
244864,0,6,Aborted Take-off,Cause damage,9/7/2006,Take-off run,Some Cloud,0,0,DMG TO RT WING ROOT WAS MINOR AND WITHIN LIMITS.,91,0,0,0
242446,0,2,None,No damage,9/7/2006,Take-off run,Some Cloud,0,0,,297,0,0,0
246042,0,10,None,No damage,9/8/2006,Climb,No Cloud,0,0,"HIT 4 SML BIRDS. ON WALK AROUND, NO DMG WAS NOTED.",5,0,0,0
241194,0,10,None,No damage,9/9/2006,Take-off run,Overcast,0,0,NOTAM WARNING.,5,1,0,0
240986,1,8,None,Cause damage,9/11/2006,Approach,No Cloud,0,0,PILOT REPTD THUMP. 6 INCH BY 5 INCH BY 1/4 INCH DEEP DENT IN L INBDL FLAP. NO REMAINS FOUND. SML SMEAR ON FUSELAGE AND FLAP. A/C FERRIED OUT FOR DMG EVALUATION.,0,1,0,0
241604,0,7,None,No damage,9/12/2006,Landing Roll,Overcast,0,0,,2,0,0,0
